@relation 'letter-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R17-weka.filters.unsupervised.attribute.Standardize_principal components-weka.filters.unsupervised.attribute.Remove-V-R1-13'

@attribute -0.438width-0.427x-box-0.417onpix-0.4high-0.4y-box... numeric
@attribute 0.509y-bar+0.472x2ybr+0.457xegvy-0.33x-bar-0.309yegvx... numeric
@attribute -0.551y2bar+0.452x2bar-0.443xybar+0.431x-ege+0.169x2ybr... numeric
@attribute -0.496xy2br+0.416x-bar-0.394y2bar+0.317xybar-0.313x2bar... numeric
@attribute -0.619y-ege+0.455xy2br+0.358xybar+0.239y-box-0.233onpix... numeric
@attribute 0.665yegvx+0.414x-bar+0.287xybar+0.287xegvy+0.265y-bar... numeric
@attribute 0.527xy2br-0.522x2bar+0.351x-ege-0.279high-0.275y-box... numeric
@attribute 0.539x2bar+0.519xybar-0.29xegvy+0.288y-ege-0.248high... numeric
@attribute -0.657x-bar+0.414yegvx-0.291xegvy-0.263x2ybr+0.203y-bar... numeric
@attribute 0.542y2bar-0.35y-ege-0.316high+0.296width+0.289yegvx... numeric
@attribute 0.646xegvy-0.417y-bar-0.35x2ybr+0.275xybar-0.196y2bar... numeric
@attribute -0.581onpix+0.514x-box+0.314y-ege-0.264high+0.233y-box... numeric
@attribute class {A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z}

@data
-1.027795,1.090144,1.004759,-0.049305,0.297411,-0.952324,0.141103,-0.056466,-0.40308,0.024502,-0.200279,-0.260156,N
-0.710127,-0.534406,-1.677005,-1.087536,-2.392286,0.614361,-0.045105,0.176973,-0.483964,-0.80531,-0.576446,0.574595,Z
-3.295386,1.681027,1.48966,1.209629,-1.953378,0.114534,1.312653,-0.535119,-1.587558,-0.960272,-0.041095,-0.31349,P
2.335842,-0.091228,-2.172914,0.114174,-0.570784,-0.047938,0.897881,0.902927,-0.027163,0.457138,0.196265,0.043427,Z
3.362946,-0.95477,-0.664268,-2.868331,-0.549264,0.323073,1.476293,0.638188,0.894138,-0.202683,0.764002,0.390789,E
2.11153,-1.350416,-0.599361,1.112247,-0.164631,0.848254,-0.048172,0.128684,1.03135,0.452413,-0.223713,-0.156677,R
1.093376,0.435029,-1.542708,-0.074163,-0.072871,0.773285,1.011652,0.444671,0.099571,0.537371,0.250594,-0.329102,E
0.826466,-0.655934,-1.420108,0.295363,-0.452835,1.558308,0.27837,-0.032839,0.457865,0.593655,0.463329,-0.431701,E
-3.821554,1.114367,0.79527,-1.95514,-1.000242,2.196582,0.863037,-0.424927,-0.380542,-1.26942,0.326042,0.015325,Q
-2.907175,1.902612,-2.907209,0.467005,0.68591,-1.368476,-1.163291,0.684915,-0.286003,-0.644305,-0.048354,1.143235,T
-1.65206,1.196504,-2.213145,0.691947,-0.281956,-0.787097,-0.364443,0.241618,-0.448108,-0.203153,0.617194,1.295359,F
-1.652517,-0.149118,0.204462,-0.573578,-0.561861,-1.653444,-1.996301,-0.124451,-0.491985,0.314334,-0.403161,-0.754383,D
4.588824,-2.527361,-0.269503,1.756239,1.588818,1.025487,0.667802,0.893265,-1.348635,-0.547323,0.756886,-0.316201,J
-2.080666,1.821491,1.028209,0.80792,-1.847989,-0.914562,-0.015468,0.587681,-2.383395,-1.236954,0.410425,-0.624725,Y
-0.293693,0.662529,-1.166008,-0.026532,-0.064066,-0.554177,0.329693,0.349167,-0.072431,-0.869225,-0.026181,-0.010414,S
-0.731822,-1.18159,0.058073,-1.106093,-0.292822,-1.009233,-1.652737,-0.086298,-0.757279,0.550591,-0.100011,-0.246181,O
-2.189982,0.337425,1.772693,0.505846,-0.579024,1.114717,0.631827,-0.058569,0.421409,0.127295,-0.49403,-0.605321,O
1.451806,-0.672012,-3.104154,-1.735168,-1.373644,0.093378,-0.084663,0.453036,-0.695868,0.432291,-0.409891,0.140751,Z
-4.497035,-0.112256,-1.487492,0.603897,-0.273653,-1.07446,0.276048,0.602939,-0.540336,-0.072226,0.599124,1.302846,D
3.151137,0.096932,-2.292783,0.989726,0.77604,0.517632,0.433721,-0.102737,0.224584,-0.167154,0.070489,-0.713639,I
-1.387599,-0.27258,-0.496126,2.898126,-0.211689,-0.369404,-0.632017,-0.440053,-0.354179,1.292815,0.328954,-0.368099,N
1.454147,-0.681786,2.654443,0.401324,0.797526,-0.254185,-1.590125,0.677465,-0.421081,-0.344481,0.258667,-0.198414,H
-1.647841,1.528636,-0.004628,-2.203434,1.93469,-0.140937,0.233607,0.334194,-0.014777,0.930695,-0.217646,-0.727772,U
0.340034,-0.431212,1.721797,0.412269,0.087789,0.153334,1.360754,0.095086,-0.601275,-0.61089,0.762501,0.174263,C
-3.907504,1.200113,-0.393855,-0.260147,-0.232209,-3.40538,1.861817,1.475004,-0.894513,-0.292949,0.584734,0.361034,U
-2.702495,1.261313,0.322244,-0.817644,1.022022,0.408387,-0.547586,0.181875,0.540416,0.040045,1.301597,1.235299,O
-0.145795,0.237819,-0.577906,-1.758608,-0.885642,-0.264429,1.828426,-0.252586,-0.346112,-1.291315,1.332316,-0.093989,E
-1.563468,-1.548609,0.235407,2.383148,0.363991,-0.188708,1.382187,0.474375,0.562314,1.494143,-0.733532,0.233246,M
0.728293,1.661818,0.526501,-0.858308,-0.61172,1.412031,0.590241,-1.905812,-1.653954,1.375994,-1.351289,0.506103,Y
0.220859,-0.066805,-0.141103,-2.314578,1.044084,1.530931,-0.586949,0.186677,-0.275569,-0.204273,0.814243,-0.785087,C
-0.471513,1.647124,-0.56771,0.874108,-0.8253,-1.556455,-0.250269,0.234111,-0.801075,-0.336563,1.084125,0.698219,Y
1.629829,0.497896,-2.167862,0.465113,-0.958486,-0.064398,0.357239,0.845105,-0.009572,0.501502,-0.400894,-0.267224,Z
3.247251,-0.209469,-1.516178,1.603606,1.579646,0.2817,0.630531,0.827001,0.006983,-0.596936,0.079771,-0.483086,J
2.151733,-0.354691,-0.594931,1.025939,-0.997133,0.962626,-0.088599,0.456078,0.517982,0.026295,-0.110803,0.188221,B
3.055435,-0.580625,0.234436,-2.297664,0.344072,1.351923,0.885175,0.689528,0.25667,0.431107,0.620596,-0.142256,C
-0.739857,-1.157095,-1.032004,-2.141794,-1.649985,-0.197286,-0.911737,-0.50589,-1.301884,-0.323209,-0.691168,0.792506,S
2.312012,3.93966,-0.361451,0.490261,-0.187429,-0.873522,-1.460297,1.113739,2.332197,-1.208603,-0.807537,-0.042472,F
-0.719613,0.674317,0.422664,-0.678408,0.213256,0.479646,-0.13831,0.298291,0.117707,0.128445,1.130121,0.846423,O
-1.698161,2.17397,-1.998647,0.582655,0.093711,-1.108645,-0.739446,-0.083702,-0.59337,-1.285426,0.089014,1.038389,T
4.040738,-0.845802,1.751779,-0.657491,0.487852,0.222982,0.442002,-0.124302,1.528895,-0.204174,0.836629,0.051245,K
-0.144727,0.3863,0.455809,-1.501364,-1.34724,0.979488,1.543109,-0.686773,-0.234527,-0.826381,1.124532,0.016365,E
-3.366265,-1.451663,-1.059953,0.977962,-0.191638,1.288079,-1.172065,-0.47382,0.15157,0.300514,0.212746,1.055002,F
-0.581523,2.780531,0.532885,0.224069,0.685369,0.412346,-0.158921,-1.708676,0.922193,-0.715455,-0.387181,0.108689,V
-0.307271,-2.904051,-0.464054,1.314883,0.149895,2.507787,-0.425589,-0.7764,-0.281469,0.975567,1.261083,0.594022,Q
-1.883241,4.096644,-1.290464,-0.608774,0.346204,-0.887575,-0.23418,-0.466351,-0.186456,0.068048,0.189342,0.201164,Y
2.176015,3.914884,-0.971729,0.525989,-1.169923,-0.983055,0.631556,0.357441,-0.418907,0.547291,1.066824,0.14363,Y
0.26916,-0.522654,0.588058,-0.575116,0.096795,-0.425974,-0.627185,0.397968,-0.297224,0.53443,-0.063682,-0.002902,O
2.061364,0.971014,1.168998,1.251891,-0.832672,-1.235426,0.63584,0.486134,-0.662299,0.067127,0.141192,-0.021488,N
-0.924963,-3.041442,-0.015782,2.055341,1.148503,-0.916376,1.265496,-0.680725,-0.245647,-0.808103,-0.183628,0.466316,A
1.809311,1.69928,-1.621754,1.132023,0.085811,0.304148,-0.270508,0.402223,0.439491,-0.249016,-0.014282,-0.663465,F
-0.836009,-1.487332,0.236769,-0.778123,-0.850679,-0.099777,-0.177741,0.392679,0.69268,-0.146349,-1.110465,0.432239,R
1.648511,1.962735,-0.413603,-0.057949,0.213962,1.071373,0.200315,-1.674697,-0.949007,-0.175127,-3.060979,0.680452,T
-2.954173,-1.025899,0.244822,1.674794,1.029929,-0.202418,1.508992,0.296792,0.58882,1.35002,-0.980285,0.076916,M
2.37663,-0.120897,0.248354,0.575865,-1.202296,-0.934145,-0.477887,0.475444,-0.284935,0.488123,-0.225388,-0.242995,D
-0.953659,1.844292,0.181619,1.502351,-1.079713,0.796623,-2.897577,0.154176,1.367394,0.059976,0.265332,-0.265874,P
-0.843797,-0.588807,-3.471131,-2.330082,-1.55411,-0.0694,-0.086439,0.873052,-0.700346,1.315347,-0.550902,-0.278333,Z
-0.609805,1.354901,-0.618691,0.927309,-0.316987,-0.901906,-0.014225,-0.134055,-0.802766,0.027272,0.982714,0.913063,Y
0.500579,3.063323,-1.511579,0.927731,-1.106326,-0.811894,0.55041,0.980369,-0.523032,0.25024,-0.059159,0.05381,T
-4.240248,-2.307831,-0.869654,1.508655,-0.43884,-0.269622,-0.085987,1.476931,0.913814,0.199219,-1.252072,1.237326,B
2.904721,-2.373047,0.50335,1.929387,0.114102,-1.16032,1.009003,-0.820494,0.162238,-0.483906,1.192622,0.363166,A
-1.628496,-0.241506,0.464444,-0.15963,-1.123299,-1.382022,0.015142,1.125949,-1.504941,-1.699495,0.324175,0.197021,A
-1.360925,3.307982,0.954285,0.355631,0.784311,-0.411479,1.118796,0.363832,1.352994,0.233773,0.486999,0.465704,W
-0.466983,0.741524,1.139478,1.203858,-1.246778,1.057203,-0.112286,-0.781082,-0.218711,-1.421126,0.116334,-0.798501,P
-0.040566,-1.109384,0.632649,1.198012,1.303962,-0.397742,1.966476,1.207201,1.120633,0.608128,-0.869,-0.127602,M
-1.34023,-0.224947,0.835154,-1.418308,-0.259802,-1.632881,1.274018,1.063852,-0.816812,-1.419119,0.602205,0.420368,U
2.102301,-0.71422,-0.29793,-0.964287,-1.308672,0.407921,0.43224,0.667578,0.072806,0.735015,-0.196832,0.158892,E
0.884052,-0.684717,3.880564,-0.095559,0.917652,-0.873324,-1.423199,0.918834,-0.276926,0.520466,0.3446,0.307411,N
-0.352106,2.951134,0.367999,-0.789866,1.107141,0.890741,0.1013,-0.998955,0.08904,-0.259788,-0.949993,-0.041351,V
-0.724835,2.395898,-0.138039,0.576861,-0.724962,-0.070827,-0.996742,-0.007207,0.264978,-0.215226,-0.116166,-0.389666,P
-2.476443,0.815121,-1.472235,2.032097,-0.538712,0.109157,-1.46795,0.541477,-0.568786,-0.150659,1.262702,0.78,P
-1.890283,2.696089,0.349377,-0.044963,-0.224346,0.909494,-1.404768,-0.477234,-0.541631,0.617845,-0.267913,1.200175,V
0.622344,-0.605369,-0.181745,-1.098108,0.626708,1.464071,0.195257,0.173514,0.040725,0.605855,1.424751,-0.322605,G
1.847149,-3.230879,-0.226574,0.501026,3.365795,0.650748,-0.243251,1.430133,-2.038591,-0.71109,0.682473,-0.35305,J
1.525282,-2.757293,-0.222656,1.839532,0.889106,-0.182867,0.840175,-1.02762,-0.28878,-0.776719,0.030235,0.321069,A
-2.931673,-1.625469,3.240305,0.697529,1.898376,-1.043951,-0.535165,1.403497,0.255874,-0.285224,-1.726123,-0.217644,M
2.32676,3.841792,-1.155125,1.63542,-0.690782,-0.579758,-0.750337,0.848433,0.350287,0.36223,-0.263454,0.077296,T
0.088483,-0.409772,0.655829,-0.449805,-0.199458,0.743813,0.014421,0.814147,-0.776508,-0.612186,0.724814,-0.09439,Q
-1.007854,0.874912,-2.010589,1.825108,0.189651,0.820073,-0.91567,0.236769,0.438605,0.363048,0.226732,-0.446799,F
0.267151,-0.301095,-1.737967,-0.052537,-0.048165,-0.301106,-0.009384,-1.87294,-1.181297,-1.16848,-0.923373,-0.422736,I
-2.263364,1.540167,0.800364,-1.121867,0.938259,-0.334027,0.77746,-0.692234,-0.679062,1.061358,-0.327381,-0.302917,U
1.576888,-2.872015,0.265144,0.293432,3.465736,0.858072,-0.644028,1.480056,-2.255046,-1.300734,0.309702,-0.730278,J
1.141931,1.188606,-1.48886,0.536389,-0.257633,-0.171559,0.464302,0.799412,-0.439411,0.300613,0.230909,0.065579,S
-2.003936,-1.442215,0.838882,-0.747555,0.176575,-0.148841,-0.60231,-0.714559,0.812079,0.114141,-0.541583,-0.469467,L
0.621714,-0.82707,-0.822625,1.534901,-0.367613,1.611685,-1.856201,-0.377228,0.328267,-1.28756,-0.08347,-0.282592,J
-3.038283,-0.64796,0.394568,-0.018366,-2.36471,0.956607,-0.060419,0.424978,0.102167,-1.703149,0.593039,0.119694,S
1.867633,1.99468,1.476217,0.158935,0.179985,1.775588,0.491674,-1.986966,-0.557269,-0.11974,-0.718538,0.294224,V
-0.532847,-1.126115,-0.296821,-2.759173,0.799407,-0.126402,0.025092,-0.73368,-0.381619,-0.331355,-0.957488,-0.127126,C
-0.315511,-0.863566,0.474147,-0.932077,0.465417,-0.470072,0.033831,0.800908,-0.950707,-0.319117,-0.527737,0.108585,O
-1.524557,-0.824387,1.845732,-1.115701,-0.77228,1.688959,0.131399,-0.844733,-0.581147,-0.855114,-0.33584,0.316713,Q
-4.013182,1.287861,-2.472021,0.168884,0.234805,-2.612662,1.617549,2.359412,0.311582,-0.839751,-1.049777,1.155731,Z
2.046319,-0.786541,-1.192066,-3.992016,0.120697,-0.413875,1.12662,0.453396,0.122273,-0.68313,0.648754,-0.074276,E
1.781662,0.233983,0.135427,-2.251634,0.315563,1.083794,0.545684,1.024798,-0.344823,0.688365,0.856569,-0.552145,C
-3.173716,0.549735,0.12811,0.661181,-0.231408,-1.017308,1.212535,-0.09213,-0.775756,-0.300428,-0.643451,-0.376163,A
0.228334,0.835414,0.963779,-1.465045,0.756174,-0.105037,0.14207,-0.742687,-0.535285,0.433268,-0.672294,0.027625,U
-3.74482,-0.616067,-0.25808,3.332243,-0.752792,0.963211,-1.255148,-1.170599,-0.484997,2.191283,0.990883,-0.556088,N
-2.86362,-2.070579,0.210612,2.261192,0.505362,-0.143532,0.300528,-0.079091,0.522102,1.394604,-0.809642,-0.409224,M
-0.602061,0.272547,0.368609,0.764807,-2.24913,0.383871,0.114751,0.78834,0.145681,-0.649706,0.210382,0.178124,S
0.714831,0.625165,0.987239,0.972279,-0.983191,-0.941728,0.505382,0.460924,-0.225149,0.616776,0.226887,0.119293,N
2.997642,-1.076477,0.308538,-0.454299,-1.199304,0.811968,0.3664,0.404358,0.629917,0.585613,0.048912,0.092306,E
0.861638,2.414123,-0.403996,0.698668,-0.874916,0.160134,-1.505954,0.351036,0.460379,-0.702794,0.208154,-0.298884,P
4.280206,1.862667,1.211609,0.609614,0.041128,0.939127,1.241829,-1.135146,-0.4112,0.008079,-0.430324,0.462098,Y
0.236024,-1.821254,0.044593,-2.612271,0.464849,0.918138,-0.878622,-0.440008,-0.362269,0.324586,-0.214933,-0.006553,G
-2.568779,-1.677323,-2.58809,-0.813802,0.434149,0.971485,0.808403,0.543126,0.385463,-0.03917,0.171994,-0.023891,Z
2.005196,-0.670686,-2.508159,0.841211,1.135141,0.552793,0.613918,0.0203,-0.029853,-0.436889,-0.174647,-0.462144,I
2.579056,-1.137309,0.199351,0.300016,-1.344325,-0.482615,0.497131,0.440101,0.762375,-0.175128,-0.943577,0.458093,R
0.46382,-0.137345,-1.129756,-2.312357,-1.21334,0.277808,0.539378,0.396504,-0.427305,0.0966,0.06247,0.138202,Z
2.31288,2.580739,0.681354,-0.360274,-0.480701,1.180225,0.600745,-0.168439,-0.559618,0.982482,-0.516,-0.123512,T
-0.996989,-1.925249,-2.465045,-0.650795,0.150878,0.647639,0.51873,0.162848,0.064524,-0.113918,0.088377,-0.283707,Z
-0.04651,-1.617067,-0.832348,-2.287741,0.455333,0.500884,-0.470879,-0.157049,-0.246631,0.796427,0.08434,0.155058,G
0.535367,0.838212,0.352447,0.660209,-0.730958,-0.255088,0.383374,0.237268,-0.303325,0.497955,-0.264814,-0.346754,F
2.252834,0.106977,-0.45741,-0.220617,0.921999,0.413391,1.879364,0.345588,0.456556,0.210222,0.106388,-0.294546,K
2.186576,-0.955733,0.551585,-0.809912,0.275434,0.862988,0.408774,-0.033616,0.677095,-0.237399,0.360004,-0.078098,G
0.534394,-1.8751,-0.536972,-2.320998,-0.360006,0.809852,-0.571583,-0.161536,0.102333,1.07444,0.00508,0.287411,G
-1.889247,3.27909,1.081158,0.634848,0.21829,-0.311532,0.718538,-0.226836,0.813973,0.306116,0.654194,0.190363,W
2.87084,-0.853162,-0.305943,-0.886469,-1.526222,-0.161841,0.440881,0.408371,-0.305373,0.307226,-0.181044,0.310781,Z
-3.076545,0.28951,-1.152573,-1.022874,1.427134,-0.167698,1.511123,-0.777944,0.604963,0.437197,-0.130635,-0.631741,K
1.578975,-2.294563,0.176593,1.675256,0.268488,-1.266342,0.879195,-0.972022,0.052206,-0.214156,0.970529,0.060356,A
-1.31927,-0.346717,0.09592,0.782958,-2.255355,0.450431,-0.275441,0.475706,-0.371338,-1.049608,0.33343,0.209463,S
-2.878703,3.417996,1.093334,0.809061,0.103328,-0.111783,0.576951,-1.05652,0.669661,-0.332514,1.03246,-0.427673,W
2.798694,-1.873486,0.706957,-1.757457,-0.539761,-3.918369,-0.656002,-3.023465,1.422037,0.795186,1.257067,-0.850521,L
0.399461,0.379788,-0.611495,0.980368,-1.436031,-0.700666,-0.173779,0.653514,-0.035467,-0.571162,-0.06814,0.052138,B
-3.041744,-1.048934,0.716584,-0.857047,-0.716206,0.284681,-1.319122,0.162647,1.187102,-0.452298,-0.52026,-0.446166,H
-0.156815,0.265362,-0.682204,0.348242,0.341778,0.309207,0.394818,0.164011,0.287322,0.240694,-0.328426,-0.303485,H
1.480264,0.001814,-2.533223,0.952285,1.205893,0.655838,-0.145623,-0.602882,-0.343259,-0.496768,-0.231171,-0.733964,I
-2.771779,0.539599,0.031806,1.043561,-0.185524,0.719229,0.568351,-0.063142,0.024699,1.462903,1.68381,0.650892,H
-1.022553,0.022288,-0.219133,-3.398047,1.746701,0.628538,-0.001902,0.040218,-0.331055,-0.071962,0.308277,-0.037669,C
2.04076,-0.651702,-0.409008,-2.43961,0.099593,-0.180499,0.487432,0.339792,0.4421,0.622344,-0.73517,0.187259,C
-1.872044,2.102959,-0.199834,-1.236817,-2.067906,0.476593,0.482795,0.157398,-1.109082,-0.228979,1.71389,-0.252025,T
1.441355,-1.304264,1.742571,1.157217,0.486391,-1.131702,1.286208,1.327865,0.197838,0.521254,-1.220679,-0.062527,M
2.346884,-0.902531,1.074249,0.848509,-1.133846,-0.721809,0.455012,0.428906,0.587823,0.737592,-0.507905,0.018848,R
-1.314812,0.376546,-0.497538,0.528229,0.483327,-0.468755,0.811212,0.393953,0.430002,1.353807,-0.014607,1.047315,K
1.356797,2.16473,2.149855,1.286805,-0.176711,1.08527,1.685319,-0.660819,0.336361,0.818113,0.035238,-0.261549,W
1.305175,3.582762,-1.518744,1.263007,-0.832654,-0.80744,-0.267431,0.294618,-0.815843,0.230882,0.30286,0.080194,T
-0.630715,4.52009,-0.316547,0.723306,-0.274809,-0.571531,-1.311981,0.122786,0.066746,0.233287,0.621662,-0.298209,T
1.069701,0.243878,-2.331911,0.931929,1.403992,0.4677,-0.154891,-0.664875,0.174885,-0.481389,0.004249,-0.498206,I
2.350641,-1.887992,0.764548,-1.259245,-0.608201,-4.024166,-1.412209,-2.842685,1.006405,1.288137,1.234935,-0.278594,L
-0.900584,-1.411345,-0.015053,-0.927224,-1.397796,0.47892,-1.372479,-0.183388,-0.355788,0.297178,-0.468855,-0.234158,B
-1.71724,-0.164943,-1.656399,-0.498165,0.107836,-0.189886,-0.141389,-1.551216,-0.175269,-0.062914,-0.57326,0.191437,I
-0.245034,1.194726,0.05853,0.112079,0.457987,0.337926,1.002625,-0.232603,-0.625286,0.956465,1.212198,0.692877,K
1.565951,1.684429,-0.206975,-0.429911,0.573306,-0.581581,1.147846,1.278523,-0.049613,0.829418,0.361884,0.052686,U
1.406326,3.745915,0.259948,-0.435312,0.88092,0.752157,-0.057941,-0.333026,1.486072,-0.37856,0.558995,-0.100936,V
3.651605,-0.922284,1.365308,0.215404,-0.536116,0.156371,0.663408,0.309161,-0.245263,-0.185276,0.177694,0.295062,Q
0.38853,-1.940501,-0.003837,-1.580261,-0.933524,0.578108,-0.694543,-0.087296,0.238802,1.139335,0.044163,-0.319644,G
0.321518,-0.818529,0.122298,-1.039849,-0.100227,-0.159048,-0.185892,0.76746,-0.777898,0.998367,-0.226769,-0.032877,O
2.558651,0.099932,-2.148571,0.075239,-0.677636,0.080303,0.796061,0.934831,0.012691,0.250361,0.044848,0.124841,Z
0.949452,-2.227013,-0.169209,-2.388922,-0.240152,0.885281,-0.137445,-0.194575,-0.025718,0.651575,0.213037,-0.259528,G
1.247413,2.230598,0.035191,-0.951008,-0.095673,1.06052,0.999702,-1.043715,-1.035172,0.879633,-0.583564,0.24607,Y
-2.623834,-0.093383,0.269775,0.090773,-1.023846,-1.740674,0.305223,1.214539,-1.942283,-1.583429,1.281053,-0.230719,A
2.051397,-1.173691,0.550185,2.086031,0.496465,-0.946058,1.352291,1.016224,0.664878,0.441152,-1.022889,0.195065,M
-2.746094,-2.023382,-0.239155,0.342189,0.578178,0.976158,-0.643708,0.572114,1.802488,0.902016,-0.093073,1.416818,R
-0.603061,-0.878253,-0.277207,-0.612884,-1.54594,0.873324,-1.091452,0.084932,0.068055,0.275964,-0.684284,-0.14334,B
-0.864272,1.94458,1.666922,0.819891,0.256647,0.899978,1.094883,-1.181923,-0.068715,0.575743,-0.048863,-0.151713,W
-0.627915,-0.093644,-1.58358,-3.997561,0.537256,-0.277176,0.517248,-0.433682,0.308753,-1.165359,-0.140494,-0.478086,E
1.261751,3.45933,0.537163,-0.334369,0.811088,0.612876,-0.435219,0.497168,1.13642,0.040562,-0.152635,-0.08926,V
4.884746,1.785495,0.218655,0.706792,-0.289682,0.128734,-0.341409,0.735596,2.022327,-1.041672,-0.053051,-0.183623,F
1.182008,-0.410141,0.583485,0.177505,0.362704,-0.015501,-0.467601,0.601923,0.052255,-0.094466,0.318449,0.083663,O
0.165635,-2.004907,-0.371776,0.53447,0.116463,-0.962317,1.353222,0.935175,-0.112942,-0.998439,0.548622,0.430013,O
-4.987909,-0.765486,3.218103,1.000162,-0.597345,0.57675,1.630935,-0.034599,0.096757,0.722437,0.655049,-2.382893,W
1.870136,-1.206502,-0.332798,1.453633,0.162934,0.702206,0.729502,0.270775,0.395602,1.110683,0.50265,0.037432,H
3.00719,-0.584178,0.470272,-0.407708,-0.580497,0.631979,0.433554,0.027074,0.134267,0.321039,0.639418,0.45952,G
1.158497,-1.781013,0.316523,-2.002423,0.183242,-4.015051,-1.461486,-3.676419,1.177583,0.503574,1.113314,-0.354797,L
-2.34252,-1.159168,0.871896,-1.069755,-0.224122,0.600982,-0.126345,-0.267511,0.775607,-0.363941,0.174986,-0.255955,P
1.748864,-0.865823,0.180492,-0.079365,-1.805833,0.399083,-0.336867,1.308649,0.019247,-0.352342,0.351056,0.655138,S
-0.077084,-0.156641,0.609881,-0.046868,-1.108046,-1.031193,0.141225,0.608674,-1.166041,-1.243356,-0.076673,0.184813,A
-0.797862,0.379133,0.337737,-1.017054,-0.239907,-0.954122,-1.537512,0.429534,0.217129,0.669877,-0.455004,-0.510537,D
-0.547636,0.514669,-0.588898,0.168964,-0.236477,-0.218045,-1.336912,1.103372,0.366343,0.483158,-0.27089,-0.694168,D
1.489352,0.675836,-2.362461,1.95233,1.057145,-0.165508,-0.424417,0.312398,0.71928,-0.07454,-0.49691,-0.511021,J
-0.736113,-0.616049,-0.237336,-1.238543,-1.183796,0.916504,-0.249592,-0.597989,0.550923,-0.220498,0.251626,0.03758,L
-6.276709,0.592663,1.428565,-2.082517,1.554057,-1.11842,1.117299,-1.557523,1.526155,2.427633,1.98118,1.014335,M
-2.888288,1.510204,1.726728,0.957959,0.056763,0.812353,1.098745,-1.409248,-0.099493,0.278098,-0.939932,-0.827944,W
-0.9774,1.105826,2.432697,0.681788,1.302109,-0.325056,0.407626,-0.655015,0.916803,0.483992,0.121193,0.15337,W
-3.013101,-0.541148,0.678114,-0.55946,-0.937909,-0.302104,1.147693,0.213988,0.02793,-1.127015,-0.883685,0.025277,T
-1.147282,2.289012,-0.631872,-0.947463,-0.073193,0.942991,0.44928,-1.910476,-1.524829,1.162318,-1.18934,0.196245,Y
3.922771,0.59808,2.273919,1.625427,0.229597,0.443905,1.314516,-0.331245,0.506347,0.05569,0.28698,0.487617,W
-2.034758,-0.277917,-0.43073,1.128032,-0.082989,-0.103439,-1.315645,-0.171402,-0.115844,-0.175869,-0.262071,-0.989013,D
-1.765129,-1.689848,-1.465735,0.174559,0.24973,1.807461,0.159723,-0.410408,0.503832,0.527063,0.072204,-0.786919,E
2.611091,-0.704314,0.107482,-1.361299,-0.275285,0.169055,1.529093,0.229018,0.874494,0.458583,0.241426,-0.240608,K
0.263415,-0.263491,0.669533,-0.719982,0.785726,-0.398391,0.02408,0.762858,-0.590521,-0.131538,0.217999,0.12173,O
-3.471474,0.107502,1.54831,0.366735,-1.355942,0.383828,1.984782,-0.293912,-0.287536,-0.250339,0.400701,-0.436858,K
-1.818926,-2.527077,0.197508,0.156411,-0.048772,-1.889306,0.935735,0.878168,0.36587,-1.370443,-0.617556,0.332224,Q
3.414078,-1.797449,0.636212,-0.565102,-1.018696,0.821344,0.273083,0.232398,0.176139,0.444723,0.401582,0.439716,G
-1.511522,-1.378351,-1.141558,0.019305,-0.734554,1.099219,-0.093268,0.620973,0.056208,-0.015071,0.602141,1.07392,Q
-0.546267,3.216468,-2.108511,-0.12605,-0.13943,-1.480636,0.251871,-0.203023,-0.453714,-0.031838,0.177832,0.077918,Y
3.190992,-0.5283,0.691305,-1.292676,0.147601,1.345829,0.419017,0.605781,0.083318,0.550142,0.422028,-0.119437,C
-3.013967,-2.002127,-1.268278,0.245144,0.262907,1.649041,0.422078,-0.057664,0.845616,0.515306,-0.334117,-0.656841,E
3.072841,-0.682421,-1.683407,0.922828,1.890254,0.562213,0.562112,0.948809,0.067185,0.017381,0.305274,-0.530723,J
0.526941,0.341352,-1.225586,-0.763546,0.943361,-0.213898,2.086861,1.059295,0.571715,0.100666,-0.369103,-0.347906,K
-4.515099,-0.726661,1.705785,-0.054154,-1.092218,0.979754,1.460472,-0.041793,0.790015,0.6603,0.031778,-1.34837,U
2.086538,-0.930962,0.373685,0.297833,-2.24752,0.375271,-0.421437,0.221325,0.081582,0.139861,-0.287816,0.393528,B
-2.190184,0.091856,-1.180041,-0.599628,1.034446,0.161702,0.807037,-0.362495,0.313536,-0.007033,-0.213324,-0.434062,K
2.400063,-0.414167,0.254747,-2.515516,0.484892,1.425905,0.705698,0.491304,-0.034411,0.041105,0.314389,-0.542992,C
-3.822955,2.544545,0.358753,0.264862,1.577618,-0.375172,0.637898,0.043624,1.424116,0.392276,-0.991151,-0.28381,N
0.437418,3.568564,-0.258271,1.366007,-0.752385,-0.737923,-0.872913,0.455252,-0.955313,-0.091053,1.036366,-0.236661,T
0.880565,-0.692515,3.649246,-0.261056,0.853069,-0.925348,-1.399455,0.983205,-0.357139,0.748258,0.262386,0.230023,N
